created_at,entry_id,ir_block_error,total vibration,temperature,conveyor_id,anomaly_flag,maintenance_recommendation,failure_type
11/6/2025 12:19,150,True,9.172140199,39.75,C01,running,supervision required,block
11/6/2025 12:19,151,False,8.638468003,37.85,C01,running,normal,None
11/6/2025 12:19,152,False,9.285055439,31.71,C01,running,normal,None
11/6/2025 12:19,153,False,8.035255028,34.45,C01,running,normal,None
11/6/2025 12:19,154,False,7.143295519,42.76,C01,running,normal,None
11/6/2025 12:19,155,False,8.075066496,43.7,C01,running,normal,None
11/6/2025 12:19,156,False,7.821734681,37.07,C01,running,normal,None
11/6/2025 12:20,157,False,6.0112582,48.31,C01,fault,supervision required,heat
11/6/2025 12:20,158,False,10.12576169,44.26,C01,fault,supervision required,None
11/6/2025 12:20,159,False,8.564419725,43.05,C01,running,normal,None
11/6/2025 12:20,160,False,9.471266784,39.18,C01,running,normal,None
11/6/2025 12:20,161,False,10.07183023,32.18,C01,fault,supervision required,None
11/6/2025 12:20,162,False,11.08878856,38.0,C01,critical,Maintenance required,bearing
11/6/2025 12:20,163,False,8.832913839,48.91,C01,fault,supervision required,heat
11/6/2025 12:20,164,False,9.784198335,38.52,C01,fault,supervision required,None
11/6/2025 12:20,165,False,8.935557538,39.36,C01,running,normal,None
11/6/2025 12:20,166,False,8.443562716,39.42,C01,running,normal,None
11/6/2025 12:20,167,False,7.172997786,44.34,C01,running,normal,None
11/6/2025 12:20,168,False,7.979645714,42.57,C01,running,normal,None
11/6/2025 12:21,169,False,8.134272715,45.04,C01,fault,supervision required,heat
11/6/2025 12:21,170,,,,C01,running,normal,None
11/6/2025 12:21,171,False,9.491557942,38.05,C01,running,normal,None
11/6/2025 12:21,172,False,10.26010568,41.69,C01,fault,supervision required,None
11/6/2025 12:21,173,False,7.876676801,44.06,C01,running,normal,None
11/6/2025 12:21,174,False,10.73688384,38.42,C01,fault,supervision required,bearing
11/6/2025 12:21,175,False,9.064927639,42.33,C01,running,normal,None
11/6/2025 12:21,176,False,9.302619779,39.06,C01,running,normal,None
11/6/2025 12:21,177,False,7.380803886,43.2,C01,running,normal,None
11/6/2025 12:21,178,False,8.049598244,46.33,C01,fault,supervision required,heat
11/6/2025 12:21,179,False,7.535464685,34.03,C01,running,normal,None
11/6/2025 12:21,180,False,9.141324409,41.07,C01,running,normal,None
11/6/2025 12:21,181,False,12.8964775,30.63,C01,critical,Maintenance required,bearing
11/6/2025 12:21,182,False,8.400080261,39.78,C01,running,normal,None
11/6/2025 12:21,183,False,8.734256124,38.32,C01,running,normal,None
11/6/2025 12:22,184,False,11.2239082,42.49,C01,critical,Maintenance required,bearing
11/6/2025 12:22,185,False,9.423191298,33.91,C01,running,normal,None
11/6/2025 12:22,186,False,10.02454526,39.6,C01,fault,supervision required,None
11/6/2025 12:22,187,False,9.665490213,40.47,C01,running,normal,None
11/6/2025 12:22,188,False,8.249384479,40.15,C01,running,normal,None
11/6/2025 12:22,189,False,6.8500095,44.01,C01,running,normal,None
11/6/2025 12:22,190,False,10.16844771,37.6,C01,fault,supervision required,None
11/6/2025 12:22,191,False,8.880686207,41.8,C01,running,normal,None
11/6/2025 12:22,192,False,7.727108413,34.93,C01,running,normal,None
11/6/2025 12:23,193,False,8.402613607,39.19,C01,running,normal,None
11/6/2025 12:23,194,False,8.536070874,45.03,C01,fault,supervision required,heat
11/6/2025 12:23,195,False,8.199403363,43.42,C01,running,normal,None
11/6/2025 12:23,196,False,10.61960851,39.68,C01,fault,supervision required,bearing
11/6/2025 12:23,197,False,9.938639956,35.1,C01,fault,supervision required,None
11/6/2025 12:23,198,False,10.17115563,44.03,C01,fault,supervision required,None
11/6/2025 12:23,199,False,8.730932483,38.56,C01,running,normal,None
11/6/2025 12:23,200,False,9.818529059,35.21,C01,fault,supervision required,None
11/6/2025 12:23,201,False,7.828034429,43.7,C01,running,normal,None
11/6/2025 12:23,202,False,8.312885069,37.37,C01,running,normal,None
11/6/2025 12:23,203,False,10.7507709,44.82,C01,fault,supervision required,bearing
11/6/2025 12:23,204,False,8.806950845,38.51,C01,running,normal,None
11/6/2025 12:24,205,False,8.969976877,33.8,C01,running,normal,None
11/6/2025 12:24,206,False,9.853664594,33.21,C01,fault,supervision required,None
11/6/2025 12:24,207,False,9.544323238,40.94,C01,running,normal,None
11/6/2025 12:24,208,False,8.515173557,43.21,C01,running,normal,None
11/6/2025 12:24,209,False,7.974051973,43.4,C01,running,normal,None
11/6/2025 12:24,210,False,8.817794279,35.51,C01,running,normal,None
11/6/2025 12:24,211,False,7.040011023,40.1,C01,running,normal,None
11/6/2025 12:24,212,False,9.256473897,45.93,C01,fault,supervision required,heat
11/6/2025 12:24,213,,,,C01,running,normal,None
11/6/2025 12:24,214,False,11.23579181,47.36,C01,critical,Maintenance required,bearing
11/6/2025 12:24,215,False,9.684969033,39.07,C01,running,normal,None
11/6/2025 12:25,216,False,10.63463498,41.69,C01,fault,supervision required,bearing
11/6/2025 12:25,217,False,9.586527646,43.8,C01,running,normal,None
11/6/2025 12:25,218,False,7.578862909,32.8,C01,running,normal,None
11/6/2025 12:25,219,False,8.836741508,29.32,C01,running,normal,None
11/6/2025 12:25,220,False,8.486858494,46.74,C01,fault,supervision required,heat
11/6/2025 12:25,221,False,10.98265376,33.01,C01,fault,supervision required,bearing
11/6/2025 12:25,222,,,,C01,running,normal,None
11/6/2025 12:25,223,,,,CONV_ERR_932,fault,supervision required,None
11/6/2025 12:25,224,False,9.758936563,46.16,C01,fault,supervision required,heat
11/6/2025 12:25,225,False,7.696178411,38.81,C01,running,normal,None
11/6/2025 12:26,226,False,8.914301177,39.43,C01,running,normal,None
11/6/2025 12:26,227,False,11.20264736,40.44,C01,critical,Maintenance required,bearing
11/6/2025 12:26,228,False,10.09144044,47.67,C01,fault,supervision required,heat
11/6/2025 12:26,229,False,8.264510078,31.99,C01,running,normal,None
11/6/2025 12:26,230,False,7.910433256,35.32,C01,running,normal,None
11/6/2025 12:26,231,True,8.889380376,46.26,C01,fault,supervision required,block
11/6/2025 12:26,232,True,8.049986883,36.11,C01,running,supervision required,block
11/6/2025 12:26,233,False,10.06108953,38.56,C01,fault,supervision required,None
11/6/2025 12:26,234,False,10.8154573,35.93,C01,fault,supervision required,bearing
11/6/2025 12:26,235,False,11.34319168,40.01,C01,critical,Maintenance required,bearing
11/6/2025 12:26,236,False,9.680393344,38.95,C01,running,normal,None
11/6/2025 12:26,237,False,9.631553979,32.47,C01,running,normal,None
11/6/2025 12:27,238,False,7.071215401,45.75,C01,fault,supervision required,heat
11/6/2025 12:27,239,True,8.628753735,39.44,C01,running,supervision required,block
11/6/2025 12:27,240,,,,C01,critical,Maintenance required,block
11/6/2025 12:27,241,False,9.104667662,46.8,C01,fault,supervision required,heat
11/6/2025 12:27,242,False,9.790425237,36.06,C01,fault,supervision required,None
11/6/2025 12:27,243,False,8.566880207,30.44,C01,running,normal,None
11/6/2025 12:27,244,False,8.738533014,31.79,C01,running,normal,None
11/6/2025 12:27,245,False,9.771894119,38.55,C01,fault,supervision required,None
11/6/2025 12:27,246,False,9.293498421,41.45,C01,running,normal,None
11/6/2025 12:27,247,False,8.250510127,32.17,C01,running,normal,None
11/6/2025 12:28,248,False,10.38828682,43.09,C01,fault,supervision required,None
11/6/2025 12:28,249,,,,C01,running,normal,None
11/6/2025 12:28,250,False,9.4406874,41.84,C01,running,normal,None
11/6/2025 12:28,251,False,8.171125828,45.64,C01,fault,supervision required,heat
11/6/2025 12:28,252,False,9.473127902,33.92,C01,running,normal,None
11/6/2025 12:28,253,False,7.950313628,48.44,C01,fault,supervision required,heat
11/6/2025 12:28,254,False,7.949910105,40.08,C01,running,normal,None
11/6/2025 12:28,255,False,24.378636324310268,90.98249314078481,C01,running,normal,None
11/6/2025 12:28,256,False,8.342344954,42.2,C01,running,normal,None
11/6/2025 12:28,257,False,9.742641681,28.8,C01,fault,supervision required,None
11/6/2025 12:28,258,False,8.603785557,38.47,C01,running,normal,None
11/6/2025 12:28,259,False,10.12484832,40.57,C01,fault,supervision required,None
11/6/2025 12:28,260,False,8.689378154,41.57,C01,running,normal,None
11/6/2025 12:29,261,False,10.18351072,36.37,C01,fault,supervision required,None
11/6/2025 12:29,262,False,9.492641565,37.36,C01,running,normal,None
11/6/2025 12:29,263,False,8.3257942,41.46,C01,running,normal,None
11/6/2025 12:29,264,False,8.163301168,40.78,C01,running,normal,None
11/6/2025 12:29,265,False,8.179556856,38.74,C01,running,normal,None
11/6/2025 12:29,266,False,9.109113774,42.77,C01,running,normal,None
11/6/2025 12:29,267,False,9.989087966,36.74,C01,fault,supervision required,None
11/6/2025 12:29,268,,,,C01,critical,Maintenance required,bearing
11/6/2025 12:29,269,False,8.172719747,40.38,C01,running,normal,None
11/6/2025 12:29,270,False,7.666743297,36.6,C01,running,normal,None
11/6/2025 12:30,271,False,8.01357201,42.5,C01,running,normal,None
11/6/2025 12:30,272,False,9.618249304,38.19,C01,running,normal,None
11/6/2025 12:30,273,False,10.12431267,35.33,C01,fault,supervision required,None
11/6/2025 12:30,274,False,11.87069049,40.14,C01,critical,Maintenance required,bearing
11/6/2025 12:30,275,False,9.363851747,36.45,C01,running,normal,None
11/6/2025 12:30,276,False,11.05928767,38.88,C01,critical,Maintenance required,bearing
11/6/2025 12:30,277,False,8.062426429,43.71,C01,running,normal,None
11/6/2025 12:30,278,False,9.616090296,34.7,C01,running,normal,None
11/6/2025 12:31,279,False,7.948721559,34.96,C01,running,normal,None
11/6/2025 12:31,280,True,8.016274194,34.97,C01,running,supervision required,block
11/6/2025 12:31,281,True,9.81699949,44.62,C01,fault,supervision required,block
11/6/2025 12:31,282,True,9.594435236,36.36,C01,running,supervision required,block
11/6/2025 12:31,283,False,7.544930723,41.93,C01,running,normal,None
11/6/2025 12:31,284,False,8.980734923,46.32,C01,fault,supervision required,heat
11/6/2025 12:31,285,False,11.28147177,38.61,C01,critical,Maintenance required,bearing
11/6/2025 12:31,286,False,6.855622772,41.91,C01,running,normal,None
11/6/2025 12:31,287,,,,C01,fault,supervision required,None
11/6/2025 12:31,288,False,8.853243896,40.44,C01,running,normal,None
11/6/2025 12:31,289,True,8.619294508,40.65,C01,running,supervision required,block
11/6/2025 12:32,290,True,9.493285756,40.14,C01,running,supervision required,block
11/6/2025 12:32,291,False,8.562577373,37.71,C01,running,normal,None
11/6/2025 12:32,292,False,9.183479118,39.86,C01,running,normal,None
11/6/2025 12:32,293,False,9.777271294,47.13,C01,fault,supervision required,heat
11/6/2025 12:32,294,False,11.87910355,49.16,C01,critical,Maintenance required,bearing
11/6/2025 12:32,295,False,10.16371796,47.14,C01,fault,supervision required,heat
11/6/2025 12:32,296,False,9.615667789,43.53,C01,running,normal,None
11/6/2025 12:32,297,False,8.183397906,41.78,C01,running,normal,None
11/6/2025 12:32,298,False,8.959885734,42.15,C01,running,normal,None
11/6/2025 12:32,299,False,9.003485002,41.79,C01,running,normal,None
11/6/2025 12:32,300,False,8.786450907,39.94,C01,running,normal,None
11/6/2025 12:32,301,False,9.602894857,40.74,C01,running,normal,None
11/6/2025 12:33,302,False,8.491808421,42.62,C01,running,normal,None
11/6/2025 12:33,303,False,10.3586603,38.59,C01,fault,supervision required,None
11/6/2025 12:33,304,False,9.937817278,46.98,C01,fault,supervision required,heat
11/6/2025 12:33,305,False,8.156280876,40.31,C01,running,normal,None
11/6/2025 12:33,306,False,9.981504431,39.54,C01,fault,supervision required,None
11/6/2025 12:33,307,False,8.804269492,43.51,C01,running,normal,None
11/6/2025 12:33,308,False,9.250965201,34.07,C01,running,normal,None
11/6/2025 12:33,309,False,8.147147933,37.33,C01,running,normal,None
11/6/2025 12:33,310,False,8.483806921,40.67,C01,running,normal,None
11/6/2025 12:33,311,False,8.966730737,38.31,C01,running,normal,None
11/6/2025 12:34,312,False,35.47436587556547,67.98008251825162,C01,critical,Maintenance required,bearing
11/6/2025 12:34,313,False,9.036273102,45.3,C01,fault,supervision required,heat
11/6/2025 12:34,314,False,10.16481471,35.18,C01,fault,supervision required,None
11/6/2025 12:34,315,False,9.042507014,40.95,C01,running,normal,None
11/6/2025 12:34,316,,,,C01,fault,supervision required,heat
11/6/2025 12:34,317,False,7.341640074,33.29,C01,running,normal,None
11/6/2025 12:34,318,False,11.71090593,44.93,C01,critical,Maintenance required,bearing
11/6/2025 12:34,319,,,,C01,running,normal,None
11/6/2025 12:34,320,False,8.262819809,44.11,C01,running,normal,None
11/6/2025 12:34,321,False,10.09056755,47.37,C01,fault,supervision required,heat
11/6/2025 12:35,322,,,,C01,running,normal,None
11/6/2025 12:35,323,False,7.301400124,40.91,C01,running,normal,None
11/6/2025 12:35,324,False,8.123292336,37.4,C01,running,normal,None
11/6/2025 12:35,325,False,8.408159307,37.83,C01,running,normal,None
11/6/2025 12:35,326,False,9.159012391,38.08,C01,running,normal,None
11/6/2025 12:35,327,False,9.494001428,41.19,C01,running,normal,None
11/6/2025 12:36,328,False,8.178583391,31.51,C01,running,normal,None
11/6/2025 12:36,329,False,8.417157719,38.61,C01,running,normal,None
11/6/2025 12:36,330,False,8.670062199,35.13,C01,running,normal,None
11/6/2025 12:36,331,,,,CONV_ERR_248,running,normal,None
11/6/2025 12:36,332,False,8.03951274,47.26,C01,fault,supervision required,heat
11/6/2025 12:36,333,False,10.02778402,37.95,C01,fault,supervision required,None
11/6/2025 12:36,334,False,9.516203098,38.48,C01,running,normal,None
11/6/2025 12:36,335,False,9.132898493,49.05,C01,fault,supervision required,heat
11/6/2025 12:36,336,False,9.144603302,32.2,C01,running,normal,None
11/6/2025 12:36,337,False,8.907149815,46.2,C01,fault,supervision required,heat
11/6/2025 12:36,338,False,8.597717903,38.25,C01,running,normal,None
11/6/2025 12:36,339,False,12.012417,31.94,C01,critical,Maintenance required,bearing
11/6/2025 12:36,340,False,10.31081175,41.69,C01,fault,supervision required,None
11/6/2025 12:36,341,False,7.970442611,40.16,C01,running,normal,None
11/6/2025 12:36,342,False,8.375434183,42.02,C01,running,normal,None
11/6/2025 12:36,343,False,7.13959696,50.05,C01,critical,Maintenance required,heat
11/6/2025 12:37,344,False,18.362099962804244,89.49503749553338,C01,running,normal,None
11/6/2025 12:37,345,False,10.75498306,37.71,C01,fault,supervision required,bearing
11/6/2025 12:37,346,False,9.102489897,43.74,C01,running,normal,None
11/6/2025 12:37,347,False,11.43610109,41.78,CONV_ERR_611,critical,Maintenance required,bearing
11/6/2025 12:37,348,False,8.120935982,48.01,C01,fault,supervision required,heat
11/6/2025 12:37,349,False,8.926862147,40.46,C01,running,normal,None
11/6/2025 12:37,350,False,10.04232531,46.07,C01,fault,supervision required,heat
11/6/2025 12:37,351,False,10.42522756,41.97,C01,fault,supervision required,None
11/6/2025 12:37,352,False,6.425230832,41.01,C01,running,normal,None
11/6/2025 12:37,353,False,8.36900085,32.65,C01,running,normal,None
11/6/2025 12:37,354,False,8.708069221,39.5,C01,running,normal,None
11/6/2025 12:37,355,False,9.104656554,36.63,C01,running,normal,None
11/6/2025 12:37,356,False,9.14352796,42.87,C01,running,normal,None
11/6/2025 12:37,357,False,10.86867829,38.99,C01,fault,supervision required,bearing
11/6/2025 12:37,358,False,8.864906448,42.44,C01,running,normal,None
11/6/2025 12:37,359,False,8.13277063,35.17,C01,running,normal,None
11/6/2025 12:38,360,False,10.63164623,39.1,C01,fault,supervision required,bearing
11/6/2025 12:38,361,,,,C01,fault,supervision required,None
11/6/2025 12:38,362,False,8.583119771,36.5,C01,running,normal,None
11/6/2025 12:38,363,False,7.570524068,40.63,C01,running,normal,None
11/6/2025 12:38,364,False,10.14071068,43.8,C01,fault,supervision required,None
11/6/2025 12:38,365,False,10.99920992,38.83,C01,fault,supervision required,bearing
11/6/2025 12:38,366,False,10.02499874,39.58,C01,fault,supervision required,None
11/6/2025 12:38,367,False,7.23445196,42.38,C01,running,normal,None
11/6/2025 12:38,368,False,7.902771572,38.59,C01,running,normal,None
11/6/2025 12:38,369,False,9.000475082,37.17,C01,running,normal,None
11/6/2025 12:38,370,False,8.962279098,37.11,C01,running,normal,None
11/6/2025 12:38,371,False,10.40702969,39.44,C01,fault,supervision required,None
11/6/2025 12:38,372,False,10.23739612,42.08,C01,fault,supervision required,None
11/6/2025 12:38,373,False,19.3534181498498,55.618489850338925,C01,running,normal,None
11/6/2025 12:39,374,False,10.64633302,40.44,C01,fault,supervision required,bearing
11/6/2025 12:39,375,False,9.33207354,39.74,C01,running,normal,None
11/6/2025 12:39,376,False,10.01344312,30.79,C01,fault,supervision required,None
11/6/2025 12:39,377,False,8.095685828,37.9,C01,running,normal,None
11/6/2025 12:39,378,False,9.57090887,41.9,C01,running,normal,None
11/6/2025 12:39,379,False,7.077152243,34.48,C01,running,normal,None
11/6/2025 12:39,380,False,9.957298754,43.53,C01,fault,supervision required,None
11/6/2025 12:39,381,False,7.800634668,40.66,C01,running,normal,None
